&#65279;"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CKVYVTIH","book","2016","Ignotofsky, Rachel","Women in science: 50 fearless pioneers who changed the world","","978-1-60774-976-9","","","","","2016","2020-09-16 14:51:28","2020-09-25 20:19:24","","","127","","","","","Women in science","","","","","Potter/TenSpeed/Harmony","New York","English","","","","","WorldCat Discovery Service","","Section: 127 pages : color illustrations ; 24 cm","","","","Biographies.; BIOGRAPHY & AUTOBIOGRAPHY / Science & Technology.; BIOGRAPHY & AUTOBIOGRAPHY Science & Technology.; Biography.; Comic books, strips, etc.; Femmes dans les sciences.; Femmes scientifiques Biographies.; Juvenile works.; Medicine Comic books, strips, etc.; Medicine.; SCIENCE / Reference.; SCIENCE Reference.; SOCIAL SCIENCE / Women's Studies.; SOCIAL SCIENCE Women's Studies.; Women Biography.; Women scientists Biography Juvenile literature.; Women scientists Biography.; Women scientists.; YOUNG ADULT NONFICTION Biography & Autobiography Women.; YOUNG ADULT NONFICTION Biography & Autobiography.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62IRW5CR","book","2017","Lawlor, Laurie","Super women: six scientists who changed the world","","978-0-8234-3675-0 978-0-8234-4186-0","","","http://firstsearch.oclc.org/WebZ/DECRead?standardNoType=1&standardNo=0823436756&sessionid=0&srcdbname=worldcat&key=925706f7dd6fe93ef783ad590f4cca8d482af67c299223da89e7239111815c2c&ectype=MOREINFO","","2017","2020-09-16 14:51:28","2020-09-25 20:17:51","2020-09-16 14:51:26","","57","","","","","Super women","","","","","Holiday House","New York","English","","","","","WorldCat Discovery Service","","Section: 57 pages : illustrations, map ; 27 cm","","","","Biographies.; Juvenile works.; Scientists Biography Juvenile literature.; Scientists Biography.; Scientists.; Women scientists Biography Juvenile literature.; Women scientists Biography.; Women scientists.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MX4E7NHM","book","2016","","Women of mathematics troughout Europe: a gallery of portraits","","978-3-9814032-4-4","","","","","2016","2020-09-16 14:51:28","2020-09-25 20:16:53","","","124","","","","","Women of mathematics troughout Europe","","","","","Verlag am Fluss","Berlin","English","","","","","WorldCat Discovery Service","","Section: 124 pages : many color photographs ; 23 cm","","","","Europe.; Exhibition catalogs.; History.; Mathematics Europe History Exhibitions.; Mathematics.; Women mathematicians Europe Biography Exhibitions.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","1st edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LX5K9RLB","book","2002","Erdrich, Heid E.; Tohe, Laura.","Sister nations: Native American women writers on community","","978-0-87351-427-9 978-0-87351-428-6","","","","","2002","2020-09-16 14:51:28","2020-09-25 20:20:44","","","xxi, 230","","","","","Sister nations","Native voices","","","","Minnesota Historical Society Press","St. Paul","English","","","","","WorldCat Discovery Service","","Section: xxi, 230 pages ; 23 cm.","","","","American literature Indian authors.; American literature Women authors.; American Literature.; Communities Literary collections.; Communities.; English.; Indian women United States Literary collections.; Indian women United States.; Indian women.; Indians of North America Literary collections.; Indians of North America.; Languages & Literatures.; Literary collections.; Literature.; United States.; Women United States Literary collections.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H5QL7BW2","book","2018","Halligan, Katherine (Children's book editor),; Walsh, Sarah (Illustrator),","HerStory: 50 women and girls who shook up the world","","978-1-5344-3664-0","","","http://www.simonandschuster.com/kids","","2018","2020-09-16 14:51:28","2020-09-25 20:19:43","2020-09-16 14:51:26","","112","","","","","HerStory","","","","","Simon & Schuster Books for Young Readers","New York","English","","","","","WorldCat Discovery Service","","Section: 112 pages : color illustrations ; 30 cm","","","","Biographies.; Families Juvenile literature.; Families.; Family life.; Family.; JUVENILE NONFICTION Biography & Autobiography Women.; JUVENILE NONFICTION Girls & Women.; JUVENILE NONFICTION Social Issues General (see also headings under Family); Juvenile works.; Successful people.; Women Biography Juvenile literature.; Women Biography.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DRTI8H43","book","2017","Edwards, Sue Bradford; Harris, Duchess","Hidden human computers: the black women of NASA","","978-1-68078-387-2","","","","","2017","2020-09-16 14:51:28","2020-09-25 20:21:12","","","112","","","","","Hidden human computers","Hidden heroes","","","","Essential Library, an imprint of Abdo Publishing","Minneapolis, Minnesota","English","","","","","WorldCat Discovery Service","","Section: 112 pages : illustrations (some color), portraits (some color) ; 24 cm","","","","Aerospace engineers Juvenile literature.; Aerospace engineers.; African American astronauts Juvenile literature.; African American astronauts.; African American mathematicians Biography.; African American mathematicians.; African American women Biography.; African American women mathematicians.; African American women.; African Americans Biography.; Biographies.; History.; Juvenile works.; Langley Research Center History.; Langley Research Center.; Langley Research Center. West Area Computing History.; Space race.; United States.; United States. National Aeronautics and Space Administration Biography.; United States. National Aeronautics and Space Administration History.; United States. National Aeronautics and Space Administration.; Women astronauts Juvenile literature.; Women astronauts.; Women Biography.; Women engineers.; Women mathematicians United States Biography.; Women mathematicians.; Young adult literature.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KVCIFD2Y","book","2005","Kenschaft, Patricia C.","Change is possible: stories of women and minorities in mathematics","","978-0-8218-3748-1","","","http://catdir.loc.gov/catdir/toc/fy0608/2005048105.html","","2005","2020-09-16 14:51:28","2020-09-25 20:18:59","2020-09-16 14:51:27","","ix, 212","","","","","Change is possible","","","","","American Mathematical Society","Providence, R.I.","English","","","","","WorldCat Discovery Service","","Section: ix, 212 pages : illustrations ; 26 cm","","","","1900-1999; Biographies.; Femmes en mathématiques États-Unis Histoire 20e siècle.; Frauenemanzipation; History.; Kenschaft, Patricia C.; Mathematicians United States Biography.; Mathematicians United States History 20th century.; Mathematicians.; Mathématiciens États-Unis Biographies.; Mathématiciens États-Unis Histoire 20e siècle.; Mathematics Vocational guidance United States History 20th century.; Mathematics Vocational guidance.; Mathematiker; Mathematikerin; Mathématiques Orientation professionnelle États-Unis Histoire 20e siècle.; Minderheden.; Minderheit; Minorités en mathématiques États-Unis Histoire 20e siècle.; Minorities in mathematics United States History 20th century.; Minorities in mathematics.; Schwarze; Umschulungswerkstätten für Siedler und Auswanderer; United States.; Vrouwen.; Wiskundigen.; Women in mathematics United States History 20th century.; Women in mathematics.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZRZ9Y4HS","book","2018","Stone, Tanya Lee; Priceman, Marjorie","Who says women can't be computer programmers?: the story of Ada Lovelace","","978-1-62779-299-8","","","","","2018","2020-09-16 14:51:28","2020-09-25 20:17:31","","","","","","","","Who says women can't be computer programmers?","","","","","Christy Ottaviano Books","New York","English","","","","","WorldCat Discovery Service","","Section: 1 volume (unpaged) : color illustrations ; 29 cm","","","","1800-1899; Biographies.; Computers History 19th century.; Computers.; Great Britain.; History.; JUVENILE NONFICTION Biography & Autobiography Science & Technology.; JUVENILE NONFICTION Biography & Autobiography Women.; JUVENILE NONFICTION Computers Programming.; Juvenile works.; Lovelace, Ada King, Countess of, 1815-1852; Lovelace, Ada King, Countess of, 1815-1852 Juvenile literature.; Lovelace, Ada King, Countess of, 1815-1852.; Mathematicians Great Britain Biography Juvenile literature.; Mathematicians.; Picture books.; Women mathematicians Great Britain Biography Juvenile literature.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G54QH9ID","book","2010","Gauthier, Xavière.; Perrot, Michelle.","Women of consequence: heroines who shaped the world","","978-2-08-030091-1","","","","","2010","2020-09-16 14:51:28","2020-09-25 20:20:23","","","256","","","","","Women of consequence","","","","","Flammarion ;","Paris","English","","","","","WorldCat Discovery Service","","Section: 256 pages","","","","1900-2099; Biographies.; History.; Women heroes Biography.; Women heroes History 20th century.; Women heroes History 21st century.; Women heroes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BJKU2P6G","book","2009","Green, Judy; LaDuke, Jeanne","Pioneering women in American mathematics: the pre-1940 PhD's","","978-0-8218-4376-5","","","http://catdir.loc.gov/catdir/toc/ecip0825/2008035318.html","","2009","2020-09-16 14:51:28","2020-09-25 20:20:04","2020-09-16 14:51:28","","xviii, 349","","","","","Pioneering women in American mathematics","History of mathematics ; v. 34","","","","American Mathematical Society ;","Providence, R.I.","English","","","","","WorldCat Discovery Service","","Section: xviii, 349 pages : illustrations ; 27 cm.","","","","31.01 history of mathematics.; History.; Kvinnliga matematiker historia Förenta staterna.; Mathematicians.; Mathematikerin; United States.; USA; USA.; Women in higher education United States History; Women in higher education United States History.; Women in higher education.; Women mathematicians United States History; Women mathematicians United States History.; Women mathematicians.; Women pioneers United States History; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HL2BPSDQ","book","2018","Tsjeng, Zing","Forgotten women: the scientists","","978-1-78840-042-8 978-1-84403-983-8","","","","","2018","2020-09-16 14:51:44","2020-09-25 20:13:27","","","224","","","","","Forgotten women","Forgotten women","","","","Cassell Illustrated","London","English","","","","","WorldCat Discovery Service","","Section: 224 pages : illustrations (some color) ; 22 cm.","","","","Biographies.; Women Biography.; Women scientists Biography.; Women scientists.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UI9ZKIBH","book","2018","Jackson, Libby","Galaxy girls: 50 amazing stories of women in space","","978-0-06-285021-8","","","","","2018","2020-09-16 14:51:44","2020-09-25 20:15:17","","","143","","","","","Galaxy girls","","","","","Harper Design, an imprint of HarperCollinsPublishers","New York, NY","English","","","","","WorldCat Discovery Service","","Section: 143 pages : color illustrations ; 25 cm","","","","Exploration of outer space.; HISTORY Women.; Juvenile works.; Literature.; Outer space Exploration Juvenile literature.; Outer space Exploration.; Outer space.; SCIENCE Space Science.; SOCIAL SCIENCE Women's Studies.; Women astronauts Juvenile literature.; Women astronauts.; Women in astronautics.; Women in computer science Juvenile literature.; Women in computer science.; Women in science Juvenile literature.; Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JQ3RHN3K","book","2008","Yount, Lisa.","A to Z of women in science and math","","978-0-8160-6695-7","","","http://catdir.loc.gov/catdir/toc/ecip0720/2007023966.html","","2008","2020-09-16 14:51:44","2020-09-25 20:12:43","2020-09-16 14:51:43","","xv, 368","","","","","","A to Z of women","","","","Facts On File","New York","English","","","","","WorldCat Discovery Service","","Section: xv, 368 pages : illustrations ; 25 cm.","","","","Encyclopedias.; Geschichte 1700-2000; Mathematikerin; Naturwissenschaftlerin; Women mathematicians Biography Encyclopedias.; Women mathematicians Encyclopedias.; Women mathematicians.; Women scientists Biography Encyclopedias.; Women scientists Encyclopedias.; Women scientists.","","","","","","","","","","","","","","","","","","","","","Rev. ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"987RR9SV","book","2020","Bolden, Tonya","Changing the equation: 50+ US Black women in STEM","","978-1-4197-0734-6","","","","","2020","2020-09-16 14:51:44","2020-09-25 20:16:35","","","202","","","","","Changing the equation","","","","","Abrams Books for Young Readers","New York","English","","","","","WorldCat Discovery Service","","Section: 202 pages : illustrations (chiefly color) ; 22 cm","","","","African American women Biography.; African American women scientists Biography Juvenile literature.; African American women scientists.; Biographies.; JUVENILE NONFICTION / Biography & Autobiography / Women.; JUVENILE NONFICTION / History / General.; Juvenile works.; Minorities in science Biography Juvenile literature.; Minorities in science.; Women in science Biography Juvenile literature.; Women in science.; Women scientists United States Biography.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52H5UWM9","book","2016","Lee Shetterly, Margot","Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race.","","978-0-06-246644-0","","","","","2016","2020-09-16 14:51:44","2020-09-25 20:14:55","","","xxiv, 543","","","","","Hidden Figures","","","","","HarperLuxe","","English","","","","","WorldCat Discovery Service","","Section: xxiv, 543 pages ; 23 cm","","","","20th Century.; African American mathematicians Biography.; African American mathematicians.; African American women Biography.; African American women.; Astronautics United States Hitory.; Biographies.; Biography.; Conquête de l'espace États-Unis.; Employees.; Femmes scientifiques Biographies.; HISTORIES.; MATHEMATICS.; Mathematikerin; NASA PROGRAMS.; Noirs Ségrégation États-Unis.; Raumfahrtprogramm; Schwarze; Sexisme dans les sciences.; SOCIAL SCIENCE Ethnic Studies African American Studies.; Space race; Space race.; Umschulungswerkstätten für Siedler und Auswanderer; United States.; United States. National Aeronautics and Space Administration Officials and employees Biography.; United States. National Aeronautics and Space Administration.; Women mathematicians United States Biography.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SD8J2NFA","book","2013","Navarro, Joaquín","Women in maths: from Hypatia to Emmy Noether","","","","","","","2013","2020-09-16 14:51:44","2020-09-25 20:13:52","","","143","","","","","Women in maths","Everything is mathematical, 2050-649X","","","","RBA Coleccionables, S.A.","London (91 Brick Lane, London, E1 6QL)","English","","","","","WorldCat Discovery Service","","Section: 143 pages : illustrations (black and white) ; 24 cm","","","","History.; Mathematics History.; Mathematics.; Women mathematicians History.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPFIS93M","book","2011","Mahon, Elizabeth Kerri","Scandalous women: the lives and loves of history's most notorious women","","978-0-399-53645-8","","","","","2011","2020-09-16 14:51:44","2020-09-25 20:14:13","","","xii, 304","","","","","Scandalous women","","","","","Penguin Group","New York, New York","English","","","","","WorldCat Discovery Service","","Section: xii, 304 pages : illustrations ; 21 cm","","","","Anne Boleyn, Queen, consort of Henry VIII, King of England, 1507-1536.; Baby Doe, -1935.; Baker, Josephine, 1906-1975.; Bell, Gertrude Lowthian, 1868-1926.; Biographies.; Bonny, Anne, 1700-; Calamity Jane, 1856-1903.; Claudel, Camille, 1864-1943.; Digby, Jane Elizabeth, 1807-1881.; Duncan, Isadora, 1877-1927.; Earhart, Amelia, 1897-1937.; Fitzgerald, Zelda, 1900-1948.; Frau.; Holiday, Billie, 1915-1959.; Kahlo, Frida.; Mata Hari, 1876-1917.; Nation, Carry Amelia, 1846-1911.; Read, Mary, -1720?; Stanhope, Hester, Lady, 1776-1839.; Wollstonecraft, Mary, 1759-1797.; Women Biography.; Women.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AMNARVXB","book","2005","Denlinger, Elizabeth Campbell.; New York Public Library.","Before Victoria: extraordinary women of the British Romantic era","","978-0-231-13630-3 978-0-231-13631-0","","","","","2005","2020-09-16 14:51:44","2020-09-25 20:15:38","","","xii, 188","","","","","Before Victoria","","","","","New York Public Library","New York","English","","","","","WorldCat Discovery Service","","Section: xii, 188 pages : illustrations (some color) ; 27 cm","","","","1700-1899; Berühmte Persönlichkeit; Biographies.; Cultuurgeschiedenis.; Femmes Grande-Bretagne Biographies.; Frau.; Geschichte 1798-1832; Grande-Bretagne Biographies.; Grande-Bretagne Conditions sociales 18e siècle.; Grande-Bretagne Conditions sociales 19e siècle.; Grande-Bretagne Histoire 1789-1820 Biographies.; Grande-Bretagne Histoire 1800-1837 Biographies.; Great Britain Biography.; Great Britain History 1789-1820 Biography.; Great Britain History 1800-1837 Biography.; Great Britain Social conditions 18th century.; Great Britain Social conditions 19th century.; Great Britain.; Großbritannien; History.; Social conditions; Vrouwen.; Women Great Britain Biography.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CRD7HSKI","book","2018","Williams, Talithia","Power in numbers: the rebel women of mathematics","","978-1-63106-485-2","","","","","2018","2020-09-16 14:51:44","2020-09-25 20:13:06","","","224","","","","","Power in numbers","","","","","Race Point Publishing","New York, NY","English","","","","","WorldCat Discovery Service","","Section: 224 pages : illustrations (chiefly colour) ; 26 cm","","","","Biographies.; BIOGRAPHY & AUTOBIOGRAPHY Science & Technology.; MATHEMATICS History & Philosophy.; Mathematikerin; Women mathematicians Biography.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7T23YEZ7","book","2019","Leung, Julie; Hart, Alex; Kuhwald, Caitlin","Who did it first?: 50 scientists, artists, and mathematicians who revolutionized the world","","978-1-250-21171-2","","","","","2019","2020-09-16 14:51:44","2020-09-25 20:14:35","","","113","","","","","Who did it first?","Firsts","","","","Henry Holt and Company","New York","English","","","","","WorldCat Discovery Service","","Section: 113 pages : illustrations (chiefly color) ; 24 cm","","","","Artists Biography Juvenile literature.; Artists Biography.; Artists.; Biographies.; Biography.; Illustrated works.; Juvenile works.; Mathematicians Biography Juvenile literature.; Mathematicians Biography.; Mathematicians.; Scientists Biography Juvenile literature.; Scientists Biography.; Scientists.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4SXG2HHV","book","2017","Aggarwal, Naveen Kumar","Encyclopaedia of world great women mathematicians","","978-81-7139-862-1","","","","","2017","2020-09-16 14:52:03","2020-09-25 20:12:21","","","x, 403","","","","","","","","","","Jnanada Prakashan (P & D)","New Delhi","English","","","","","WorldCat Discovery Service","","Section: x, 403 pages ; 25 cm","","","","Mathematicians Biography Encyclopedias.; Mathematicians.; Women mathematicians Biography Encyclopedias.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MQJX8EWU","book","2004","Burton, Leone; Sinclair, Nathalie.","Mathematicians as enquirers: learning about learning mathematics","","978-1-4020-7853-8 978-1-4020-7859-0 978-1-4020-7908-5","","","http://catdir.loc.gov/catdir/toc/fy051/2004044224.html","","2004","2020-09-16 14:52:03","2020-09-25 20:11:45","2020-09-16 14:52:01","","xiv, 246","","","","","Mathematicians as enquirers","Mathematics education library ; v. 34","","","","Kluwer Academic Publishers","Boston","English","","","","","WorldCat Discovery Service","","Section: xiv, 246 pages ; 25 cm.","","","","Apprentissage des mathématiques.; Mathématicien.; Mathematics Study and teaching.; Mathématiques Étude et enseignement.; Méthodologie de recherche.; Recherche.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AQWQPQFQ","book","2016","Matemáticos Mexicanos Jóvenes en el Mundo (Workshop) (1st : 2012 : Guanajuato, Mexico); Bárcenas, Noé; Galaz-García, Fernando; Moreno Rocha, Monica","Mexican mathematicians abroad: recent contributions : first workshop, Matemáticos Mexicanos Jóvenes en el Mundo, August 22-24, 2012, Centro de Investigación en Matemáticas, A.C., Guanajuato, Mexico","","978-1-4704-2192-2","","","","","2016","2020-09-16 14:52:03","2020-09-25 20:10:12","","","xvi, 237","","","","","Mexican mathematicians abroad","Contemporary mathematics ; 657","","","","American Mathematical Society","Providence, Rhode Island","English","","","","","WorldCat Discovery Service","","Section: xvi, 237 pages ; 25 cm.","","","","Algebraic geometry Cycles and subschemes Riemann-Roch theorems.; Category theory; homological algebra Instructional exposition (textbooks, tutorial papers, etc.); Commutative algebra Arithmetic rings and other special rings Cluster algebras.; Commutative algebra Homological methods Local cohomology.; Conference papers and proceedings.; Dynamical systems and ergodic theory Low-dimensional dynamical systems Rotation numbers and vectors.; Functional analysis Measures, integration, derivative, holomorphy (all involving infinite-dimensional spaces) Infinite-dimensional holomorphy.; Functional analysis Topological algebras, normed rings and algebras, Banach algebras General theory of topological algebras.; Group theory and generalizations Representation theory of groups Representations of infinite symmetric groups.; Mathematicians Mexico Congresses.; Mathematicians.; Mathematics Mexico Congresses.; Mathematics.; Mexico.; Women mathematicians Mexico Congresses.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6G6NRDEU","book","2012","Pal, Carol","Republic of women: rethinking the Republic of Letters in the seventeenth century","","978-1-107-01821-1 978-1-108-43662-5","","","http://www.dml.eblib.com.au/EBLWeb/patron?target=patron&extendedid=P_944681","","2012","2020-09-16 14:52:03","2020-09-25 20:09:24","2020-09-16 14:52:01","","xv, 316","","","","","Republic of women","Ideas in context ; 99","","","","Cambridge University Press","Cambridge ;","English","","","","","WorldCat Discovery Service","","Section: xv, 316 pages ; 24 cm.","","","","1600-1699; 1600-talet; Biographies.; Elisabet, prinsessa av Bèohmen, 1618-1680.; Europe Intellectual life 17th century.; Europe.; Gournay, Marie de, 1565-1645.; History.; Intellectual life.; Intellektuellt liv.; Kvinnliga författare historia.; Kvinnliga forskare historia.; Lärda kvinnor intellektuella nätverk Europa 1600-talet.; Learning and scholarship History 17th century.; Learning and scholarship.; Litteratur och samhälle historia.; Makin, Bathsua, 1600-1675.; Moore, Dorothy, 1612-1664.; Moulin, Marie du, 1622-1699.; POLITICAL SCIENCE History & Theory.; Ranelagh, Katherine Jones, 1615-1691.; Schurman, Anna Maria van, 1607-1678.; Women Europe Intellectual life 17th century.; Women Intellectual life.; Women scholars Europe Biography.; Women scholars.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTR2FIMC","book","2017","Holt, Nathalia","Rise of the rocket girls: the women who propelled us, from missiles to the moon to Mars","","978-0-316-33890-5 978-0-316-33892-9","","","http://www.littlebrown.com","","2017","2020-09-16 14:52:03","2020-09-25 20:11:16","2020-09-16 14:52:01","","xiii, 337","","","","","Rise of the rocket girls","","","","","Back Bay Books (Little, Brown and Company)","New York, New York","English","","","","","WorldCat Discovery Service","","Section: xiii, 337 pages, 8 unnumbered pages of plates : illustrations (some color) ; 21 cm","","","","1900-1999; 1900-1999.; Astronautics United States History 20th century.; Astronautics.; Biographies.; History.; Jet Propulsion Laboratory (U.S.); Jet Propulsion Laboratory (U.S.) Biography.; Jet Propulsion Laboratory (U.S.) History.; Rocketry United States History.; Rocketry.; United States.; Women computer programmers United States Biography.; Women computer programmers United States History.; Women computer programmers.; Women in computer science United States Biography.; Women in computer science.; Women mathematicians United States Biography.; Women mathematicians United States History.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","First Back Bay paperback edition, January 2017.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BFQ57WFY","book","2016","Lee Shetterly, Margot.","Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race","","978-0-06-236360-2","","","","","2016","2020-09-16 14:52:03","2020-09-25 20:10:50","","","60","","","","","Hidden Figures","","","","","William Morrow & Company","","English","","","","","WorldCat Discovery Service","","Section: 368 0.60 pounds, 8.00 in., 5.31 in., 0.94 in.","","","","20th Century.; African American mathematicians Biography.; African American mathematicians.; African American women Biography.; African American women.; Astronautics United States Hitory.; Biographies.; Biography.; Conquête de l'espace États-Unis.; Employees.; Femmes scientifiques Biographies.; HISTORIES.; MATHEMATICS.; Mathematikerin; NASA PROGRAMS.; Noirs Ségrégation États-Unis.; Raumfahrtprogramm; Schwarze; Sexisme dans les sciences.; SOCIAL SCIENCE Ethnic Studies African American Studies.; Space race; Space race.; Umschulungswerkstätten für Siedler und Auswanderer; United States.; United States. National Aeronautics and Space Administration Officials and employees Biography.; United States. National Aeronautics and Space Administration.; Women mathematicians United States Biography.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SVZ9PKLR","book","2018","Bond, Shelly; Miller, Kristy; Miller, Brian G.; IDW Publishing","Femme magnifique: a comic book anthology salute to 50 magnificent women from pop, politics, art & science","","978-1-68405-320-9","","","","","2018","2020-09-16 14:52:03","2020-09-25 20:12:04","","","236","","","","","Femme magnifique","","","","","IDW Publishing, a division of Idea and Design Works","San Diego, CA","English","","","","","WorldCat Discovery Service","","Section: 236 pages : chiefly color illustrations ; 26 cm","","","","2018.; Anthology comics (documents); Biographical comics.; Comic books, strips, etc.; Comics (Graphic works); COMICS & GRAPHIC NOVELS Anthologies.; COMICS & GRAPHIC NOVELS Nonfiction Biography & Memoir.; Graphic novels.; Nonfiction comics.; Women Biography Comic books, strips, etc.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MQQJN8F5","book","2019","Pyle, Rod","Heroes of the space age: incredible stories of the famous and forgotten men and women who took humanity to the stars","","978-1-63388-524-0","","","","","2019","2020-09-16 14:52:03","2020-09-25 20:09:01","","","299","","","","","Heroes of the space age","","","","","Prometheus Books","Amherst, New York","English","","","","","WorldCat Discovery Service","","Section: 299 pages : illustrations (some color) ; 23 cm","","","","Aldrin, Buzz.; Armstrong, Neil, 1930-2012.; Astronauts Soviet Union Biography.; Astronauts United States Biography.; Astronauts.; Biographies.; Conrad, Pete, 1930-1999.; Employees.; Gagarin, Yuri Alekseyevich, 1934-1968.; Glenn, John, 1921-2016.; Hamilton, Margaret Heafield, 1936-; Kranz, Gene.; Nikolaeva-Tereshkova, Valentina Vladimirovna, 1937-; Soviet Union.; United States.; United States. National Aeronautics and Space Administration Officials and employees Biography.; United States. National Aeronautics and Space Administration.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89MYPZWU","book","2012","Waisman, Charlotte S.; Tietjen, Jill S.","Her story: a timeline of the women who changed America","","978-0-06-211396-2","","","","","2012","2020-09-16 14:52:03","2020-09-25 20:08:28","","","263","","","","","Her story","","","","","William Morrow","New York","English","","","","","WorldCat Discovery Service","","Section: 263 pages : illustrations (chiefly color) ; 21 x 26 cm","","","","Chronologies.; History.; Literature.; United States History Chronology.; United States.; Women History United States.; Women United States History.; Women.","","","","","","","","","","","","","","","","","","","","","1st William Morrow pbk. ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2R4R5EAD","book","2000","McClure, Judy.","Theoreticians and builders: mathematicians, physical scientists, inventors","","978-0-8172-5728-6","","","","","2000","2020-09-16 14:52:03","2020-09-25 20:09:51","","","80","","","","","Theoreticians and builders","Remarkable women","","","","Raintree Steck-Vaughn","Austin","English","","","","","WorldCat Discovery Service","","Section: 80 pages : illustrations ; 27 cm.","","","http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&doc_number=009486571&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA","Biographies.; Inventors.; Juvenile works.; Literature.; Mathematicians.; Physical scientists.; Scientists.; Women Biography.; Women inventors Biography Juvenile literature.; Women inventors Biography.; Women inventors.; Women mathematicians Biography Juvenile literature.; Women mathematicians Biography.; Women mathematicians.; Women physical scientists Biography Juvenile literature.; Women physical scientists.; Women scientists Biography.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
