&#65279;"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"3BSQ9M9U","book","2012","Krishna, Sumi; De, Arpita","Women water professionals: inspiring stories from South Asia","","978-93-81017-19-7","","","","","2012","2020-09-16 14:42:27","2020-09-25 18:23:53","","","xv, 249","","","","","Women water professionals","","","","","Zubaan","New Delhi","English","","","","","WorldCat Discovery Service","","Section: xv, 249 pages : illustrations ; 23 cm","","","","Biographies.; South Asia.; Water Management.; Water South Asia Management.; Women professional employees South Asia Biography.; Women professional employees.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4XFWMPYG","book","2000","National Research Council (U.S.). Chemical Sciences Roundtable.","Women in the chemical workforce: a workshop report to the Chemical Sciences Roundtable","","978-0-309-07293-9","","","http://www.nap.edu/catalog/10047.html","","2000","2020-09-16 14:42:27","2020-09-25 18:23:34","2020-09-16 14:42:26","","144","","","","","Women in the chemical workforce","The compass series","","","","National Academy Press","Washington, D.C.","English","","","","","WorldCat Discovery Service","","Section: 144 pages ; 28 cm.","","","","Chemistry.; Conference papers and proceedings.; Congress.; United States.; Women chemists United States Congresses.; Women chemists.; Women in chemistry United States Congresses.; Women in chemistry.; Women, Working.; Workforce.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QN44G4ET","book","2001","","Women confronting the new technologies.","","","","","","","2001","2020-09-16 14:42:27","2020-09-25 18:21:46","","","249","","","","","","Women's studies quarterly, 0732-1562 ; v. 29, no. 3 & 4","","","","Feminist Press at the City University of New York","New York","English","","","","","WorldCat Discovery Service","","Section: 249 pages : illustrations ; 22 cm.","","","","Technology Social aspects.; Women in technology.; Women Social conditions.; Women's studies.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AH9BCJX2","book","2014","Yant, Christie; Grabenstetter, Li","Women destroy science fiction! special issue","","978-1-4995-0834-5","","","http://coral.library.tamu.edu/resourcelink.php?resource=8331","","2014","2020-09-16 14:42:27","2020-09-25 18:22:09","2020-09-16 14:42:26","","479","","","","","","Lightspeed ; issue 49, June 2014","","","","Lightspeed Magazine","[United States?]","English","","","","","WorldCat Discovery Service","","Section: 479 pages : illustrations ; 23 cm","","","","Criticism, interpretation, etc.; Science fiction History and criticism.; Science fiction Women authors.; Science fiction.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38B6EFXX","book","2010","Godfroy-Genin, Anne-Sophie.; PROMETEA (Project)","Women in engineering and technology research: the PROMETEA conference proceedings","","978-3-643-10457-1","","","","","2010","2020-09-16 14:42:27","2020-09-25 18:24:53","","","730","","","","","Women in engineering and technology research","Prometea ; v. 1","","","","Lit","Berlin","English","","","","","WorldCat Discovery Service","","Section: 730 pages : illustrations ; 22 cm.","","","","Conference papers and proceedings.; Frau; Frau Naturwissenschaften.; Frau.; Ingenieurwissenschaften; Ingenieurwissenschaften.; Naturwissenschaften Frau.; Paris <2007>; Technik; Women in engineering Congresses.; Women in engineering.; Women in technology Congresses.; Women in technology.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YMRN2FZH","book","2003","Speedy, Sandra.","Women using action learning & action research: the South African context","","978-1-875855-59-9","","","","","2003","2020-09-16 14:42:27","2020-09-25 18:22:33","","","368","","","","","Women using action learning & action research","","","","","Southern Cross University Press","Lismore NSW, Australia","English","","","","","WorldCat Discovery Service","","Section: 368 pages : illustrations ; 25 cm","","","","Action research South Africa.; Action research.; Active learning South Africa.; Active learning.; Ausbildung.; Executives Training of.; Frau.; South Africa.; Südafrika <Staat>; Training on the job.; Women Education South Africa.; Women Education.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BINW9CRY","book","2011","Society of Women Engineers.","Journal of the Society of Women Engineers: 60th anniversary edition : volume 5","","","","","http://nxtbook.com/nxtbooks/swe/60thanniversary","","2011","2020-09-16 14:42:27","2020-09-25 18:22:50","2020-09-16 14:42:27","","96","","","","","Journal of the Society of Women Engineers","","","","","Society of Women Engineers","Chicago, Ill.","English","","","","","WorldCat Discovery Service","","Section: 96 pages : illustrations ; 28 cm","","","","1900-2099; History.; Society of Women Engineers History 20th century.; Society of Women Engineers History 21st century.; Society of Women Engineers.; United States.; Women engineers United States History 20th century.; Women engineers United States History 21st century.; Women engineers.; Women in engineering United States History 20th century.; Women in engineering United States History 21st century.; Women in engineering.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y7YWLPMY","book","2013","Indovino, Shaina Carmel.","Women in engineering","","978-1-4222-2926-2","","","","","2013","2020-09-16 14:42:27","2020-09-25 18:24:27","","","64","","","","","","Major women in science","","","","Mason Crest","Broomall, Pennsylvania","English","","","","","WorldCat Discovery Service","","Section: 64 pages : illustrations (chiefly color) ; 29 cm.","","","","Biographies.; Engineering Vocational guidance Juvenile literature.; Engineering Vocational guidance.; Juvenile works.; Women engineers Biography Juvenile literature.; Women engineers.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XSD55G5A","book","2006","Friend, Robyn C.; Katz, David A.","The women of Apollo","","978-1-880599-80-8","","","","","2006","2020-09-16 14:42:27","2020-09-25 18:25:19","","","65","","","","","","","","","","Cascade","Marina del Rey, Calif.","English","","","","","WorldCat Discovery Service","","Section: 65 pages : illustrations (chiefly color) ; 21 cm","","","","Biographies.; History.; Juvenile works.; Project Apollo (U.S.); Project Apollo (U.S.) History Juvenile literature.; United States.; Women aerospace engineers United States Biography Juvenile literature.; Women aerospace engineers.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B9IZIWM6","book","2006","","Women and water.","","","","","","","2006","2020-09-16 14:42:27","2020-09-25 18:21:05","","","","","","","","","SA Water celebrating 150 years","","","","SA Water","[Adelaide]","English","","","","","WorldCat Discovery Service","","","","","","History.; SA Water.; Sewerage.; Water-supply engineering History.; Water-supply engineering.; Water-supply.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BCVQDSIM","book","2015","Vicky","Women in STEM","","","","","","","2015","2020-09-16 14:42:56","2020-09-25 18:13:30","","","8","","","","","","","","","","","","English","","","","","WorldCat Discovery Service","","Section: Approximately 8 pages : illustrations (black and white), portraits ; 11 cm","","","","Fan magazines.; Women in science.; Zines.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YVYE7NIM","book","2019","Mukherjee, Sumita.","Women in S.T.E.M.","","978-1-09-536665-3","","","","","2019","2020-09-16 14:42:56","2020-09-25 18:16:12","","","61","","","","","","","","","","Sumita Mukherjee","","English","","","","","WorldCat Discovery Service","","Section: 61 pages, col. ill. ;","","","","Science juvenile literature.; Scientists.; Women biography.; Women scientists biography juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VEZQWL6E","book","2019","Gaston-Bird, Leslie.","Women in audio.","","978-1-138-31601-0","","","","","2019","2020-09-16 14:42:56","2020-09-25 18:18:17","","","336","","","","","","Audio Engineering Society Presents","","","","Routledge Ltd.","Andover","English","","","","","WorldCat Discovery Service","","Section: 336 p.","","","","Acoustical engineering.; Sound engineers Biography.; Sound engineers.; Sound Research History.; Women engineers.; Women in engineering.; Women in the broadcasting industry Biography.; Women sound engineers Biography.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PLXXB9M4","book","2000","Riley, Jocelyn.","Women in engineering: a resource guide","","978-1-877933-93-6","","","","","2000","2020-09-16 14:42:56","2020-09-25 18:15:18","","","x, 114","","","","","Women in engineering","","","","","Her Own Words","Madison, Wis.","English","","","","","WorldCat Discovery Service","","Section: x, 114 pages ; 28 cm","","","","Women in engineering.","","","","","","","","","","","","","","","","","","","","","1st ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DME3U2W3","book","2011","Thakur, S.","Women in science, engineering and technology","","978-81-7533-356-7","","","","","2011","2020-09-16 14:42:56","2020-09-25 18:14:56","","","vi, 271","","","","","","","","","","MD Publications","New Delhi","English","","","","","WorldCat Discovery Service","","Section: vi, 271 pages ; 22 cm","","","","Women in engineering.; Women in science.; Women in technology.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GPGE6M82","book","2018","Christofferson, Debra A.","Women in security: changing the face of technology and innovation","","978-3-319-57794-4","","","","","2018","2020-09-16 14:42:56","2020-09-25 18:20:06","","","xix, 136","","","","","Women in security","Women in engineering and science","","","","Springer","Cham","English","","","","","WorldCat Discovery Service","","Section: xix, 136 pages : color illustrations ; 24 cm.","","","","Computer networks Security measures.; Occupational training for women.; Women Employment.; Women in computer science.; Women Technology.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WPNU2IEW","book","2017","Lewis, Anna M.","Women of Steel and Stone 22 Inspirational Architects, Engineers, and Landscape Designers.","","978-1-5181-6305-0","","","","","2017","2020-09-16 14:42:56","2020-09-25 18:16:32","","","","","","","","","","","","","Paw Prints","","English","","","","","WorldCat Discovery Service","","Section: p. cm.","","","","Architects.; Biographies.; Engineers.; Ingenjörer.; JUVENILE NONFICTION Architecture.; JUVENILE NONFICTION Biography & Autobiography Science & Technology.; JUVENILE NONFICTION Biography & Autobiography Women.; JUVENILE NONFICTION Girls & Women.; Juvenile works.; Kvinnliga arkitekter.; Kvinnor.; Landscape architects.; Landskapsarkitekter.; Studie- och yrkesorientering.; Vocational guidance.; Women architects Biography Juvenile literature.; Women architects Biography.; Women architects.; Women Biography.; Women engineers Biography Juvenile literature.; Women engineers Biography.; Women engineers.; Women landscape architects Biography Juvenile literature.; Women landscape architects Biography.; Women landscape architects.; Women Vocational guidance Juvenile literature.; Women Vocational guidance.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6PJVFD9X","book","2017","Ignotofsky, Rachel","Women in science: 50 fearless pioneers who changed the world","","978-1-5263-6051-9","","","","","2017","2020-09-16 14:42:56","2020-09-25 18:17:55","","","127","","","","","Women in science","","","","","Wren & Rook","London","English","","","","","WorldCat Discovery Service","","Section: 127 pages : colour illustrations ; 24 cm.","","","","Biographies.; Juvenile works.; Non-Fiction 9+.; Science, Maths and Technology.; Women scientists Biography Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5KE9YIA8","book","2003","Women into Science and Engineering.","Managing your interview: how to choose your employer and get the best deal : a guide for women engineers and scientists.","","","","","http://www.wisecampaign.org.uk/wise.nsf/Special/Interview/$file/managing.pdf","","2003","2020-09-16 14:42:56","2020-09-25 18:13:09","2020-09-16 14:42:55","","23","","","","","Managing your interview","","","","","WISE","London","English","","","","","WorldCat Discovery Service","","Section: 23 pages : illustrations ; 28 cm","","","","Employment interviewing.; Women in engineering.; Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KNX5W3LP","book","2006","Organisation for Economic Co-operation and Development.","Women in scientific careers: unleashing the potential","","978-92-64-02537-0","","","http://liby-travis.liby.waikato.ac.nz/serial/monographs/women_scientific.pdf","","2006","2020-09-16 14:42:56","2020-09-25 18:15:41","2020-09-16 14:42:56","","228","","","","","Women in scientific careers","","","","","OECD","Paris","English","","","","","WorldCat Discovery Service","","Section: 228 pages ; 27 cm","","","","Femmes scientifiques Pays de l'OCDE.; Femmes Travail Pays de l'OCDE.; Forskning genusaspekter.; Karriär.; Kvinnliga forskare OECD-länderna.; Kvinnor arbete och arbetsmarknad OECD-länderna.; OECD countries.; Women Employment OECD countries.; Women Employment.; Women scientists OECD countries.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"57QBRYSC","book","2019","Reimer, Marilee","Women and careers: transnational studies in public policy and employment equity","","978-1-138-63373-5","","","","","2019","2020-09-16 14:43:07","2020-09-25 18:11:37","","","viii, 173","","","","","Women and careers","Routledge studies in gender and organizations ; 3","","","","Routledge","New York, NY","English","","","","","WorldCat Discovery Service","","Section: viii, 173 pages ; 24 cm.","","","","diversity in the workplace; sex discrimination in employment; vocational guidance; women employment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88CTML6J","book","2013","United States. Congress. Joint Economic Committee","Women in manufacturing: hearing before the Joint Economic Committee, Congress of the United States, One Hundred Thirteenth Congress, first session, May 15, 2013.","","","","","http://purl.fdlp.gov/GPO/gpo39241","","2013","2020-09-16 14:43:07","2020-09-25 18:10:01","2020-09-16 14:43:06","","iii, 39","","","","","Women in manufacturing","S. hrg. ; 113-56","","","","U.S. Government Printing Office","Washington","English","","","","","WorldCat Discovery Service","","Section: iii, 39 pages : illustrations ; 24 cm.","","","","Legislative hearings.; Manpower policy United States.; Manpower policy.; Manufacturing industries Employees.; Manufacturing industries United States Employees.; United States.; Women Employment United States.; Women Employment.; Women in engineering United States.; Women in engineering.; Women in science United States.; Women in science.; Women in technology United States.; Women in technology.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MU4Z8IUZ","book","2008","","Women in information technology.","","","","","","","2008","2020-09-16 14:43:07","2020-09-25 18:07:45","","","173","","","","","","Women's studies: an interdisciplinary journal ; v. 37, no. 3, April-May 2008","","","","Taylor & Francis Group","Philadelphia","English","","","","","WorldCat Discovery Service","","Section: 173 pages - 336 pages ; 23 cm.","","","","Information technology.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ECPKVY2R","book","2008","United States. Congress. House. Committee on Science and Technology (2007). Subcommittee on Research and Science Education.","Women in academic science and engineering: hearing before the Subcommittee on Research and Science Education, Committee on Science and Technology, House of Representatives, One Hundred Tenth Congress, first session, October 17, 2007.","","978-0-16-080294-2","","","http://purl.access.gpo.gov/GPO/LPS91069","","2008","2020-09-16 14:43:07","2020-09-25 18:10:55","2020-09-16 14:43:06","","iv, 70","","","","","Women in academic science and engineering","","","","","U.S. G.P.O.","Washington","English","","","","","WorldCat Discovery Service","","Section: iv, 70 pages : illustrations ; 24 cm","","","","Electronic government information United States.; Engineering Study and teaching (Higher); Engineering Study and teaching (Higher) United States.; Government publications United States.; Science Study and teaching (Higher); Science Study and teaching (Higher) United States.; United States.; Women college teachers Recruiting United States.; Women college teachers Social conditions.; Women college teachers United States Social conditions.; Women in engineering United States.; Women in engineering.; Women in science United States.; Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7VNDZ83H","book","2007","Reed, Brian; Coates, Sue.; Water, Engineering, and Development Centre.","Developing engineers and technicians: notes on giving guidance to engineer and technicians on how infrastructure can meet the needs of men and women","","978-1-84380-110-8","","","","","2007","2020-09-16 14:43:07","2020-09-25 18:11:53","","","120","","","","","Developing engineers and technicians","","","","","Water, Engineering and Development Centre","Loughborough","English","","","","","WorldCat Discovery Service","","Section: [4], 120 p. : ill. ; 30 cm.","","","","Developing countries.; Sanitation Developing countries.; Sanitation.; Water Purification Developing countries.; Water Purification.; Water-supply Developing countries.; Water-supply International cooperation.; Water-supply.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GSK7UK7N","book","2017","United States. Congress. House. Committee on Science, Space, and Technology (2011),","Women in Aerospace Education Act: report (to accompany H.R. 4254) (Including cost estimate of the Congressional Budget Office).","","","","","","","2017","2020-09-16 14:43:07","2020-09-25 18:10:25","","","19","","","","","Women in Aerospace Education Act","Report / 115th Congress, 1st session, House of Representatives ; 115-472","","","","[U.S. Government Publishing Office]","[Washington, D.C.]","English","","","","","WorldCat Discovery Service","","Section: 19 pages ; 23 cm","","","","Aerospace engineering United States.; Aerospace engineering.; Diversity in the workplace United States.; Diversity in the workplace.; Legislative materials.; United States.; Women Education Law and legislation United States.; Women Education Law and legislation.; Women Employment United States.; Women Employment.; Women in astronautics Education Law and legislation United States.; Women Scholarships, fellowships, etc.; Women Scholarships, fellowships, etc. United States.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NCSNQ7LB","book","2005","United States. Congress. Senate. Committee on Commerce, Science, and Transportation. Subcommittee on Science, Technology, and Space.","Women in science and technology: hearing before the Subcommittee on Science, Technology, and Space of the Committee on Commerce, Science, and Transportation, United States Senate, One Hundred Seventh Congress, second session, July 24, 2002.","","978-0-16-074699-4","","","http://purl.access.gpo.gov/GPO/LPS61784","","2005","2020-09-16 14:43:07","2020-09-25 18:09:38","2020-09-16 14:43:07","","iii, 36","","","","","Women in science and technology","S. hrg. ; 107-1125","","","","U.S. G.P.O.","Washington","English","","","","","WorldCat Discovery Service","","Section: iii, 36 pages ; 24 cm.","","","","Sex discrimination in education United States.; Sex discrimination in education.; Sex discrimination in employment United States.; Sex discrimination in employment.; United States.; Women in engineering United States.; Women in engineering.; Women in science United States.; Women in science.; Women in technology United States.; Women in technology.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VQZ7QY2U","book","2005","Association for Women in Science National Conference for Women in the Science, Technology, Engineering, and Mathematics (STEM) Disciplines Smith College, Northampton, Massachusetts June 23-24, 2005.; Sztein, A. Ester.","Women in science: assessing progress, promoting","","","","","","","2005","2020-09-16 14:43:07","2020-09-25 18:12:52","","","39","","","","","Women in science","","","","","Association For Women In Science","Northampton, Massachusetts","English","","","","","WorldCat Discovery Service","","Section: 39 pages : illustrations ; 28 cm","","","","Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z46XM3WD","book","2002","Society of Women Engineers.; Art of engineering.","Petticoats and slide rules: SWE a history of women engineers.","","","","","","","2002","2020-09-16 14:43:07","2020-09-25 18:11:15","","","","","","","","Petticoats and slide rules","","","","","SWE","","English","","","","","WorldCat Discovery Service","","","","","","engineering; slide rules; SWE; women engineers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MHSCUCN7","book","2012","Brown, Jeannette E.","African American women chemists","","978-0-19-974288-2","","","http://catdir.loc.gov/catdir/enhancements/fy1205/2011013662-t.html","","2012","2020-09-16 14:43:07","2020-09-25 18:12:30","2020-09-16 14:43:07","","xii, 252","","","","","","","","","","Oxford University Press","New York","English","","","","","WorldCat Discovery Service","","Section: xii, 252 pages : illustrations ; 22 cm","","","","African American women chemists Biography.; African American women chemists.; Biographies.; Chemikerin; Chemists United States Biography.; Chemists.; Schwarze; SCIENCE History.; United States.; USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
