&#65279;"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"IHIDST5Z","book","2011","Andréolle, Donna Spalding; Molinari, Véronique","Women and science, 17th century to present: pioneers, activists and protagonists","","978-1-4438-2918-2","","","","","2011","2020-09-16 14:08:27","2020-09-22 14:50:38","","","xxv, 272","","","","","Women and science, 17th century to present","","","","","Cambridge Scholars","Newcastle upon Tyne, UK","English","","","","","WorldCat Discovery Service","","Section: xxv, 272 pages, 12 unnumbered pages of plates : color illustrations ; 21 cm","","","","Femmes dans les sciences Histoire.; History.; Scientific literature History.; Scientific literature.; Women in science History.; Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UJYLTDCA","book","2005","Knott, Sarah; Taylor, Barbara","Women, gender, and Enlightenment","","978-1-4039-0493-5 978-0-230-51781-3","","","https://www.loc.gov/catdir/enhancements/fy1609/2004059161-t.html","","2005","2020-09-16 14:08:27","2020-09-22 14:48:57","2020-09-16 14:08:25","","xxi, 769","","","","","","","","","","Palgrave Macmillan","Houndmills, Basingstoke, Hampshire ;","English","","","","","WorldCat Discovery Service","","Section: xxi, 769 pages : illustrations ; 25 cm","","","","Enlightenment.; Feminism History.; Feminism.; History.; Sex role History.; Sex role.; Since 1600; Women History Modern period, 1600-; Women Modern period.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VFZ9JGZC","book","2012","Scheer, Mary L.","Women and the Texas Revolution","","978-1-57441-469-1 978-1-57441-577-3 978-1-57441-459-2","","","http://firstsearch.oclc.org/WebZ/DECRead?standardNoType=1&standardNo=9781574414691&sessionid=0&srcdbname=worldcat&key=c650ae192a4db2002c7490d53746b3b4924abee1bbe537a12ed779bafa241029&ectype=TOC","","2012","2020-09-16 14:08:27","2020-09-22 14:47:42","2020-09-16 14:08:26","","x, 244","","","","","","","","","","University of North Texas Press","Denton, Tex.","English","","","","","WorldCat Discovery Service","","Section: x, 244 pages : illustrations ; 25 cm","","","","1800-1899; HISTORY United States 19th Century.; HISTORY United States State & Local Southwest (AZ, NM, OK, TX); History.; SOCIAL SCIENCE Women's Studies.; Texas History Revolution, 1835-1836 Women.; Texas.; Women Texas History 19th century.; Women.","","","","","","","","","","","","","","","","","","","","","1st ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R6C24YBK","book","2016","McCullough, Laura","Women and physics","","978-1-68174-276-2","","","","","2016","2020-09-16 14:08:27","2020-09-22 14:48:31","","","","","","","","","IOP concise physics, 2054-7307","","","","Morgan & Claypool Publishers ;","San Rafael, CA","English","","","","","WorldCat Discovery Service","","Section: 1 volume (various pagings) : color illustrations ; 26 cm.","","","","Women in physics.; Women physicists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RSKJCVBE","book","2014","","Women and gender in science and technology.","","978-0-415-85560-0 978-0-415-85561-7 978-0-415-85562-4 978-0-415-85563-1 978-0-415-85564-8","","","","","2014","2020-09-16 14:08:27","2020-09-22 14:46:59","","","","","","","","","Critical concepts in historical studies","","","","Routledge, Taylor & Francis Group","London ;","English","","","","","WorldCat Discovery Service","","Section: 4 volumes : illustrations ; 24 cm.","","","","30.01 history of the exact sciences.; Frau; Geschlechterforschung; Technik; Wissenschaft; Women in science.; Women in technology.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8V3XEZJ3","book","2008","Rosser, Sue Vilhauer","Women, science, and myth: gender beliefs from antiquity to the present","","978-1-59884-095-7","","","http://catdir.loc.gov/catdir/enhancements/fy0811/2008009359-d.html","","2008","2020-09-16 14:08:27","2020-09-22 14:48:07","2020-09-16 14:08:26","","xvii, 502","","","","","Women, science, and myth","","","","","ABC-CLIO","Santa Barbara, Calif.","English","","","","","WorldCat Discovery Service","","Section: xvii, 502 pages : illustrations ; 27 cm","","","","Discriminatie (sociologie); Könsskillnader forskning.; Kvinnorollen forskning.; Natuurwetenschappen.; Sekseverschillen.; Sex customs.; Sex differences Research.; Sex role Research.; Vrouwen.; Wetenschapsbeoefenaars.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RLH4DPME","book","2001","European Commission. Directorate General for Research.","Women and science: research, an exciting and demanding career.","","","","","","","2001","2020-09-16 14:08:27","2020-09-22 14:49:50","","","","","","","","Women and science","European research in action","","","","Office for Official Publications of the European Communities","Luxembourg","English","","","","","WorldCat Discovery Service","","Section: 1 sheet (folded) : color illustrations ; 21 cm.","","","","Science.; Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MRNVCUTF","book","2018","Green, Jen; Zishan, Mohd","Women in science","","978-0-241-31595-8","","","","","2018","2020-09-16 14:08:27","2020-09-22 14:49:30","","","64","","","","","","DK. Level 3, Beginning to read alone","","","","Dorling Kindersley","London, England","English","","","","","WorldCat Discovery Service","","Section: 64 pages : illustrations (chiefly colour), portraits (chiefly colour) ; 24 cm.","","","","Juvenile works.; Readers (Elementary); Readers.; Women in science Juvenile literature.; Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4JPU2MWC","book","2005","Danilov, Victor J.","Women and museums: a comprehensive guide","","978-0-7591-0854-7 978-0-7591-0855-4","","","http://catdir.loc.gov/catdir/toc/ecip057/2005002692.html","","2005","2020-09-16 14:08:27","2020-09-22 14:50:19","2020-09-16 14:08:27","","vii, 285","","","","","Women and museums","American Association for State and Local History book series","","","","AltaMira Press","Lanham, MD","English","","","","","WorldCat Discovery Service","","Section: vii, 285 pages : illustrations ; 29 cm","","","","1800-1999; Biens culturels Protection.; Cultural property Protection United States.; Cultural property Protection.; Culture populaire États-Unis.; Directories.; États-Unis Vie intellectuelle 19e siècle.; États-Unis Vie intellectuelle 20e siècle.; Femmes États-Unis.; Frau; Frau.; Heimatmuseum der Gemeinde Gründau; Intellectual life.; Musées et femmes États-Unis.; Musées États-Unis Répertoires.; Museos Estados Unidos Directorios.; Museos y mujeres Estados Unidos.; Museum.; Museums and women United States.; Museums and women.; Museums United States Directories.; Museums.; Popular culture United States.; Popular culture.; United States Intellectual life 19th century.; United States Intellectual life 20th century.; United States.; USA; USA.; Women United States.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SGCLY9U9","book","2009","Wyer, Mary.","Women, science, and technology: a reader in feminist science studies","","978-0-415-96039-7 978-0-415-96040-3 978-0-203-89565-8","","","http://catdir.loc.gov/catdir/toc/ecip085/2007048799.html","","2009","2020-09-16 14:08:27","2020-09-22 14:47:24","2020-09-16 14:08:27","","xiv, 393","","","","","Women, science, and technology","MyiLibrary.","","","","Routledge","New York","English","","","","","WorldCat Discovery Service","","Section: xiv, 393 pages : illustrations ; 26 cm","","","","Enseignement scientifique.; Feminism and science.; Feminism.; feminisme; Féminisme et sciences.; Féminisme.; Femmes dans les sciences.; Femmes en technologie.; Femmes.; Frau; Frau.; Genre.; kjønn; kvinner; naturvitenskap; Naturwissenschaften; Recherche scientifique et technique.; Science.; Sciences.; Scientifiques.; Technik; Technologie.; Technology.; teknologi; Vrouwenstudies.; Wetenschapsbeoefening.; Wissenschaft; Women in science.; Women in technology.; Women.","","","","","","","","","","","","","","","","","","","","","2nd ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EJ9T6Y4R","book","2017","Saini, Angela","Inferior: how science got women wrong and the new research that's rewriting the story","","978-0-8070-7170-0 978-0-8070-1003-7","","","https://libapps.cmich.edu/printpda/order?isbn=9780807071700","","2017","2020-09-16 14:08:48","2020-09-22 14:43:09","2020-09-16 14:08:46","","213","","","","","Inferior","","","","","Beacon Press","Boston","English","","","","","WorldCat Discovery Service","","Section: 213 pages ; 24 cm","","","","71.31 sexes and their interrelations.; Biological Evolution.; Feminism.; SCIENCE History.; SCIENCE Life Sciences Evolution.; Sexism.; SOCIAL SCIENCE Gender Studies.; Women Physiology.; Women psychology.; Women Psychology.; Women's Rights.; Women's studies.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z9L8EKY4","book","2011","Margolick, David.","Elizabeth and Hazel: two women of Little Rock","","978-0-300-14193-1","","","http://search.ebscohost.com/login.aspx?direct=true&scope=site&db=nlebk&AN=398519","","2011","2020-09-16 14:08:48","2020-09-22 14:43:38","2020-09-16 14:08:46","","310","","","","","Elizabeth and Hazel","","","","","Yale University Press","New Haven","English","","","","","WorldCat Discovery Service","","Section: 310 pages : illustrations ; 24 cm","","","","1900-1999; Arkansas Little Rock.; Biographies.; BIOGRAPHY & AUTOBIOGRAPHY Historical.; BIOGRAPHY & AUTOBIOGRAPHY Women.; Central High School (Little Rock, Ark.); Central High School (Little Rock, Ark.) History 20th century.; Central High School (Little Rock, Ark.) History.; Eckford, Elizabeth, 1941-; HISTORY United States 20th Century.; HISTORY United States State & Local South (AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, WV); History.; Interracial friendship Arkansas Little Rock.; Interracial friendship.; Little Rock (Ark.) Biography.; Little Rock (Ark.) Race relations History 20th century.; Little Rock (Ark.) Race relations History.; Massery, Hazel Bryan, 1942-; Race relations.; School integration Arkansas Little Rock History 20th century.; School integration Little Rock (Ark.) History.; School integration.; SOCIAL SCIENCE Discrimination & Race Relations.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N2QVGJQP","book","2016","Coleman, Miriam","Women in science","","978-1-4994-1047-1 978-1-4994-1086-0 978-1-4994-1077-8","","","","","2016","2020-09-16 14:08:48","2020-09-22 14:45:40","","","32","","","","","","Women groundbreakers","","","","PowerKids Press","New York","English","","","","","WorldCat Discovery Service","","Section: 32 pages : color illustrations ; 23 cm.","","","","Biographies; Biographies.; Juvenile works.; Women in science Biography Juvenile literature.; Women in science Juvenile literature.; Women in science.; Women scientists History Juvenile literature.; Women scientists Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5TF49V2T","book","2000","Waters, Kristin.","Women and men political theorists: enlightened conversations","","978-0-631-20979-9 978-0-631-20980-5","","","","","2000","2020-09-16 14:08:48","2020-09-22 14:42:12","","","ix, 374","","","","","Women and men political theorists","","","","","Blackwell Publishers","Malden, Mass.","English","","","","","WorldCat Discovery Service","","Section: ix, 374 pages ; 26 cm","","","http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&local_base=BVB01&doc_number=009101045&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA","Féminisme Philosophie Aspect politique.; Feminismus; Feminist theory Political aspects.; Feministische filosofie.; Idées politiques Histoire 18e siècle.; Idées politiques Histoire 19e siècle.; Political science.; Politische Wissenschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AA2JTCZ4","book","2004","Henson, Louise.","Culture and science in the nineteenth-century media","","978-0-7546-3574-1","","","","","2004","2020-09-16 14:08:48","2020-09-22 14:44:01","","","xxv, 296","","","","","","Nineteenth century series","","","","Ashgate","Aldershot, Hants, England ;","English","","","","","WorldCat Discovery Service","","Section: xxv, 296 pages : illustrations ; 24 cm.","","","http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&local_base=BVB01&doc_number=010317083&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA","1800-1899; Berichtgeving.; British periodicals History 19th century.; British periodicals.; Cultuur.; Geschichte 1800-1900; Geschichte 1800-1900.; Great Britain.; Großbritannien; History.; Journalismus; Naturwissenschaften; Science journalism Great Britain History 19th century.; Science journalism.; Tijdschriften.; Wetenschap.; Wissenschaftliche Zeitschrift","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LW29DNYI","book","2017","Gagne, Tammy; Betke, Margrit","Women in computer science","","978-1-68078-264-6","","","131708","","2017","2020-09-16 14:08:48","2020-09-22 14:44:29","2020-09-16 14:08:47","","48","","","","","","Women in STEM","","","","Core Library, an imprint of Abdo Publishing","Mankato, Minnesota","English","","","","","WorldCat Discovery Service","","Section: 48 pages : illustrations (chiefly color) ; 24 cm","","","","Computer science Vocational guidance.; Computer scientists.; Juvenile works.; Literature.; Vocational guidance.; Vocational Guidance.; Women in computer science Juvenile literature.; Women in computer science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VJQC4Z6U","book","2009","Frize, Monique; Frize, Peter R. D.; Faulkner, Nadine","The bold and the brave: a history of women in science and engineering","","978-0-7766-0725-2","","","https://www.loc.gov/catdir/enhancements/fy1616/2008460336-b.html","","2009","2020-09-16 14:08:48","2020-09-22 14:45:17","2020-09-16 14:08:47","","xvi, 348","","","","","The bold and the brave","","","","","University of Ottawa Press","Ottawa","English","","","","","WorldCat Discovery Service","","Section: xvi, 348 pages : illustrations ; 20 cm","","","","Erziehung.; Femmes dans les sciences Biographies.; Femmes dans les sciences Histoire.; Femmes Éducation Histoire.; Femmes en ingénierie Histoire.; Femmes Vie intellectuelle.; Frau.; History.; Ingenieurin.; Naturwissenschaftlerin.; Women Education History.; Women Education.; Women in engineering History.; Women in engineering.; Women in science History.; Women in science.; Women Intellectual life.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME4R7HZ","book","2002","Fulford, Tim","Romanticism and science, 1773-1833","","978-0-415-21952-5 978-0-415-21953-2 978-0-415-21954-9 978-0-415-21955-6 978-0-415-21956-3 978-0-415-28260-4","","","http://catdir.loc.gov/catdir/enhancements/fy0650/2001057001-d.html","","2002","2020-09-16 14:08:48","2020-09-22 14:44:56","2020-09-16 14:08:48","","","","","","","","Subcultures and subversions 1750-1850","","","","Routledge","London ;","English","","","","","WorldCat Discovery Service","","Section: 5 volumes : illustrations ; 24 cm.","","","","1700-1899; Collected Work.; Europe.; History, 18th Century.; History, 19th Century.; History.; Medicine in Literature.; Natural Science Disciplines history.; Science Europe History 18th century.; Science Europe History 19th century.; Science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RNLV9HKE","book","2002","Camp, Tracy.; Impagliazzo, John.; Association for Computing Machinery. Special Interest Group on Computer Science Education.","Women and computing.","","","","","http://portal.acm.org/toc.cfm?id=543812&dl=portal&dl=ACM&type=issue&idx=J688&part=periodical&WantType=periodical&title=ACM%20SIGCSE%20Bulletin","","2002","2020-09-16 14:08:48","2020-09-22 14:46:09","2020-09-16 14:08:48","","204","","","","","","SIGCSE bulletin inroads, 0097-8418 ; v. 34, no. 2 (Jun. 2002)","","","","Association for Computing Machinery","New York","English","","","","","WorldCat Discovery Service","","Section: 204 pages : illustrations, portraits ; 28 cm.","","","","Computers Study and teaching.; Women in computer science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PJ6DAKHF","book","2004","Shin, Youngtae.","Women and politics in Japan and Korea","","978-0-7734-6374-5 978-0-7734-7434-5","","","","","2004","2020-09-16 14:08:48","2020-09-22 14:42:53","","","x, 198","","","","","","Studies in political science ; v. 19","","","","Edwin Mellen Press","Lewiston, N.Y.","English","","","","","WorldCat Discovery Service","","Section: x, 198 pages : illustrations ; 24 cm.","","","","Corée du Sud Politique et gouvernement.; Femmes en politique Corée du Sud.; Femmes en politique Japon.; Frau.; Geschichte 1880-2000; Japan Politics and government 1945-; Japan.; Japon Politique et gouvernement 1945-; Korea (South); Korea (South) Politics and government.; Korea.; Politics and culture Japan.; Politics and culture Korea (South); Politics and culture.; Politics and government.; Politik.; Politique et culture Corée du Sud.; Politique et culture Japon.; Since 1945; Women Political activity Japan.; Women Political activity Korea (South); Women Political activity.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3FFUNFQU","book","2018","Bemporad, Elissa; Warren, Joyce W.","Women and genocide: survivors, victims, perpetrators","","978-0-253-03276-8 978-0-253-03381-9 978-0-253-03505-9","","","","","2018","2020-09-16 14:09:11","2020-09-22 14:41:51","","","xv, 344","","","","","Women and genocide","","","","","Indiana University Press","Bloomington, Indiana","English","","","","","WorldCat Discovery Service","","Section: xv, 344 pages ; 23 cm","","","","Genocide.; POLITICAL SCIENCE Political Freedom & Security Civil Rights.; Women and war.; Women Crimes against.; Women's rights.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LYZWM53Y","book","2009","Neelam Kumar.","Women and science in colonial India: a reader","","978-0-19-569705-6","","","","","2009","2020-09-16 14:09:11","2020-09-22 14:39:30","","","xxx, 351","","","","","Women and science in colonial India","","","","","Oxford University Press","Delhi ;","English","","","","","WorldCat Discovery Service","","Section: xxx, 351 pages ; 23 cm","","","","History.; India.; Women in science India History.; Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HPKHH6QQ","book","2017","Mangor, Jodie","Women in physical science","","978-1-68078-269-1","","","131712","","2017","2020-09-16 14:09:11","2020-09-22 14:39:39","2020-09-16 14:09:09","","48","","","","","","Women in STEM","","","","Core Library, an imprint of Abdo Publishing","Mankato, Minnesota","English","","","","","WorldCat Discovery Service","","Section: 48 pages : illustrations (chiefly color) ; 24 cm","","","","History.; India.; Women in science India History.; Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7CV9EBGJ","book","2015","Despotopoulou, Anna","Women and the railway, 1850-1915","","978-0-7486-7694-1","","","","","2015","2020-09-16 14:09:11","2020-09-22 14:41:25","","","x, 202","","","","","","Edinburgh Critical Studies in Victorian Culture","","","","Edinburgh University Press","Edinburgh","English","","","","","WorldCat Discovery Service","","Section: x, 202 pages : illustrations ; 25 cm.","","","","1850-1815; English literature 19th century History and criticism.; Railroad travel Great Britain History.; Railroad travel in literature.; Railroads.; Women travelers Great Britain History.; Women travelers in literature.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TIB4IPI5","book","2007","Yi, Kongjubok.; Ch&#335;n'guk Y&#335;s&#335;ng Kwahak Kisurin Chiw&#335;n Sent'&#335; (Korea)","Women in science & technology: why and how must they be supported?","","","","","","","2007","2020-09-16 14:09:11","2020-09-22 14:38:20","","","xx, 135","","","","","Women in science & technology","NIS-WIST strategic report","","","","NIS WIST Women in Science and Technology","Seoul, Korea","English","","","","","WorldCat Discovery Service","","Section: xx, 135 pages : illustrations ; 26 cm.","","","","Korea (South); Kvinnliga vetenskapsmän Sydkorea.; Kvinnor och teknik Sydkorea.; Women Employment Korea (South); Women Employment.; Women in engineering Korea (South); Women in engineering.; Women in science Korea (South); Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NRCE3ZXT","book","2001","Lewis, Janet V.","Women and women's issues in Congress: 1832-2000","","978-1-56072-997-6","","","","","2001","2020-09-16 14:09:11","2020-09-22 14:40:00","","","vi, 211","","","","","Women and women's issues in Congress","","","","","Nova Science Publishers","Huntington, NY","English","","","","","WorldCat Discovery Service","","Section: vi, 211 pages ; 24 cm","","","","Biographies.; United States.; United States. Congress Biography.; United States. Congress.; Women Law and legislation United States.; Women Legal status, laws, etc.; Women legislators United States Biography.; Women legislators.; Women Social conditions.; Women United States Social conditions.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y424FPBN","book","2008","Egger, Katharina S.; Moser, Leonie H.","Women and addictions: new research","","978-1-60456-791-5","","","","","2008","2020-09-16 14:09:11","2020-09-22 14:40:59","","","xi, 156","","","","","Women and addictions","","","","","Nova Science Publishers","New York","English","","","","","WorldCat Discovery Service","","Section: xi, 156 pages : illustrations ; 27 cm","","","","Compulsive behavior.; Substance abuse.; Women alcoholics.; Women drug addicts.; Women Substance use.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TZWIG6F4","book","2008","Hernandez, Paula.; Alonso, Sara.","Women and depression","","978-1-60456-647-5","","","","","2008","2020-09-16 14:09:11","2020-09-22 14:40:35","","","xix, 618","","","","","","","","","","Nova Science Publishers","New York","English","","","","","WorldCat Discovery Service","","Section: xix, 618 pages ; 26 cm","","","","Depressies (psychiatrie); Depression in women.; Depressive Disorder complications.; Depressive Disorder etiology.; Depressive Disorder psychology.; Sex Factors.; Vrouwen.; Women psychology.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TAUHYXBB","book","2001","Sperling, Liz.","Women, political philosophy and politics","","978-0-7486-1108-9","","","","","2001","2020-09-16 14:09:11","2020-09-22 14:38:43","","","viii, 213","","","","","","","","","","Edinburgh University Press","Edinburgh","English","","","","","WorldCat Discovery Service","","Section: viii, 213 pages ; 24 cm","","","http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&local_base=BVB01&doc_number=010197104&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA","Femmes en politique.; Frau; Frau.; Frauenbild; Geschichte; Ideengeschichte; Political science Philosophy.; Politik; Politische Philosophie; Science politique Philosophie.; Women Political activity.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MGKC69KJ","book","2000","Sherr, Lorraine.; St. Lawrence, Janet S.","Women, health, and the mind","","978-0-471-99879-2","","","http://catdir.loc.gov/catdir/toc/onix06/99040817.html","","2000","2020-09-16 14:09:11","2020-09-22 14:39:05","2020-09-16 14:09:10","","xv, 388","","","","","","","","","","Wiley","Chichester ;","English","","","","","WorldCat Discovery Service","","Section: xv, 388 pages : illustrations ; 25 cm","","","","Clinical health psychology.; Femmes Santé et hygiène Aspect psychologique.; Femmes Santé mentale.; Gezondheid.; Medische psychologie.; Santé Psychologie clinique.; Vrouwen.; Women Health and hygiene Psychological aspects.; Women Mental health.; Women psychology.; Women's Health.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U8WBXWP2","book","2003","Binhammer, Katherine; Wood, Jeanne","Women and literary history: ""for there she was""","","978-0-87413-824-5","","","http://catdir.loc.gov/catdir/toc/fy037/2002014505.html","","2003","2020-09-16 14:09:50","2020-09-22 14:37:02","2020-09-16 14:09:48","","247","","","","","Women and literary history","","","","","University of Delaware Press","Newark, New Jersey","English","","","","","WorldCat Discovery Service","","Section: 247 pages ; 25 cm","","","","Aufsatzsammlung; Criticism, interpretation, etc.; Écrits de femmes anglais Histoire et critique.; Écrits de femmes Histoire et critique Théorie, etc.; Englisch.; English literature Women authors History and criticism.; English literature Women authors.; Feminism and literature Great Britain.; Feminism and literature.; Féminisme et littérature Grande-Bretagne.; Feminismus; Femmes et littérature Grande-Bretagne.; Frau.; Frauenliteratur; Geschichte 1671-2003; Great Britain.; Großbritannien; Literature Women authors History and criticism Theory, etc.; Literaturgeschichtsschreibung; Women and literature Great Britain.; Women and literature.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6QC2GBER","book","2005","Balkin, Karen","Tobacco and smoking","","978-0-7377-2248-2 978-0-7377-2249-9","","","","","2005","2020-09-16 14:09:50","2020-09-22 14:37:29","","","188","","","","","","Opposing viewpoints series","","","","Greenhaven Press","San Diego","English","","","","","WorldCat Discovery Service","","Section: 188 pages : illustrations ; 23 cm.","","","","Smoking.; Tobacco use.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T45XZU3V","book","2010","Earenfight, Theresa","Women and wealth in late medieval Europe","","978-1-4039-8432-6","","","http://lib.leeds.ac.uk/search/febook3182991","","2010","2020-09-16 14:09:50","2020-09-22 14:36:37","2020-09-16 14:09:49","","x, 285","","","","","","The new Middle Ages","","","","Palgrave Macmillan","New York, NY","English","","","","","WorldCat Discovery Service","","Section: x, 285 pages : illustrations, map ; 22 cm.","","","","Early history: c 500 to c 1450/1500 c 1000 CE to c 1500 Europe.; Europa; Europa.; Europe.; European history c 1000 CE to c 1500 Europe.; Frau; Frau.; Gender studies: women c 1000 CE to c 1500 Europe.; Geschichte 1200-1500; Geschichte 1200-1500.; Handel.; History.; Macht; Öffentlichkeit; Politik; SOCIAL SCIENCE Women's Studies.; Society.; Vermögen; Wealth Europe History.; Wealth.; Women in public life Europe History.; Women in public life.; Women Political activity Europe History.; Women Political activity.","","","","","","","","","","","","","","","","","","","","","1st ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MXYSI3BI","book","2006","Apple, Rima D.","Perfect motherhood: science and childrearing in America","","978-0-8135-3793-1 978-0-8135-3843-3","","","http://site.ebrary.com/id/10153081","","2006","2020-09-16 14:09:50","2020-09-22 14:37:56","2020-09-16 14:09:49","","xii, 209","","","","","Perfect motherhood","","","","","Rutgers University Press","New Brunswick, N.J.","English","","","","","WorldCat Discovery Service","","Section: xii, 209 pages : illustrations ; 24 cm","","","","Child Rearing history.; Erziehung; Förenta staterna.; History.; Kind Mutter USA Geschichte 20. Jh.; Kinderpflege USA Geschichte 20. Jh.; Läkare-patientrelationer historia.; Maternité États-Unis Histoire.; Mères États-Unis Histoire.; Moderskap historia.; Modersrollen historia.; Mödrar historia.; Mother-Child Relations.; Motherhood United States History.; Motherhood.; Mothers history.; Mothers United States History.; Mothers.; Mutter; Mutter Kind USA Geschichte 20. Jh.; Mutter Pädiatrie USA Geschichte 20. Jh.; Pädiatrie Mutter USA Geschichte 20. Jh.; Parenting history.; Physician and patient United States History.; Physician and patient.; Physician-Patient Relations.; Relations médecin-patient États-Unis Histoire.; Säuglingspflege USA Geschichte 20. Jh.; United States.; USA.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96IYAD9C","book","2005","Jones Evans, Jocelyn.","Women, partisanship, and the Congress","","978-1-4039-6662-9","","","http://site.ebrary.com/id/10135418","","2005","2020-09-16 14:09:50","2020-09-22 14:36:11","2020-09-16 14:09:49","","xii, 161","","","","","","","","","","Palgrave Macmillan","New York","English","","","","","WorldCat Discovery Service","","Section: xii, 161 pages : illustrations ; 22 cm","","","","Gender studies: women.; Political parties.; Political science & theory.; Politics and Government.; SOCIAL SCIENCE Women's Studies.; United States.; United States. Congress.; Women legislators United States.; Women legislators.; Women Political activity United States.; Women Political activity.","","","","","","","","","","","","","","","","","","","","","1st ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
